"doi","publication_date","title","biod","citeulike","crossref","scopus","pubmed","researchblogging","nature","bloglines","postgenomic","facebook","twitter","wikipedia","scienceseeker","counter_html","counter_pdf","counter_xml","counter","pmc_html","pmc_pdf","pmc","mendeley_readers","mendeley_groups","mendeley","comments","comment_replies","trackbacks","f1000","article_type"
"10.1371/journal.pbio.1000569",2011-01-04,"Epigenetic Regulation of Learning and Memory by <italic>Drosophila</italic> EHMT/G9a",0,6,17,16,9,0,0,0,0,3,2,0,0,8264,2057,80,10401,1331,703,2034,78,0,78,0,0,0,0,"Research Article"
"10.1371/journal.pbio.1000570",2010-12-21,"Stress-Induced Out-of-Context Activation of Memory",0,3,2,2,2,0,0,0,0,6,0,0,0,6340,1060,123,7523,796,437,1233,46,0,46,0,0,0,0,"Research Article"
"10.1371/journal.pbio.1000571",2010-12-21,"How Can Vaccines Against Influenza and Other Viral Diseases Be Made More Effective?",0,3,3,7,6,0,0,0,0,1,0,0,0,3461,855,95,4411,329,162,491,17,3,20,0,0,0,0,"Essay"
"10.1371/journal.pbio.1000572",2011-01-04,"Laminar Analysis of Excitatory Local Circuits in Vibrissal Motor and Sensory Cortical Areas",0,2,16,30,14,0,0,0,0,12,0,0,0,4239,1327,60,5626,534,312,846,95,0,95,0,0,0,0,"Research Article"
"10.1371/journal.pbio.1000573",2011-01-11,"The In Vivo Kinetics of RNA Polymerase II Elongation during Co-Transcriptional Splicing",0,1,30,41,17,0,0,0,0,0,0,0,0,6356,1898,73,8327,924,490,1414,92,0,92,0,0,0,0,"Research Article"
"10.1371/journal.pbio.1000574",2011-01-11,"Evidence of Activity-Specific, Radial Organization of Mitotic Chromosomes in <italic>Drosophila</italic>",0,0,4,6,3,0,0,0,0,0,0,0,0,2876,647,53,3576,350,146,496,15,0,15,0,0,0,0,"Research Article"
"10.1371/journal.pbio.1000575",2011-01-11,"Lipoprotein Receptor LRP1 Regulates Leptin Signaling and Energy Homeostasis in the Adult Central Nervous System",0,0,6,7,2,0,0,0,0,0,0,0,0,4272,1173,68,5513,711,421,1132,17,0,17,0,0,0,0,"Research Article"
"10.1371/journal.pbio.1000576",2010-12-21,"Phosphorylation of Mouse Immunity-Related GTPase (IRG) Resistance Proteins Is an Evasion Strategy for Virulent <italic>Toxoplasma gondii</italic>",0,0,30,43,29,0,0,0,0,0,0,0,0,2828,693,47,3568,602,359,961,14,0,14,0,0,0,0,"Research Article"
"10.1371/journal.pbio.1000577",2011-01-18,"Analysis of LhcSR3, a Protein Essential for Feedback De-Excitation in the Green Alga <italic>Chlamydomonas reinhardtii</italic>",0,2,19,19,7,0,0,0,0,0,0,0,0,3167,965,67,4199,404,228,632,18,0,18,0,0,0,0,"Research Article"
"10.1371/journal.pbio.1000578",2011-01-18,"Using the Game of Mastermind to Teach, Practice, and Discuss Scientific Reasoning Skills",0,8,1,1,1,1,0,0,0,71,0,0,0,7824,1171,107,9102,738,69,807,58,0,58,0,0,0,0,"Community Page"
"10.1371/journal.pbio.1000579",2011-01-18,"Synthetic Associations Created by Rare Variants Do Not Explain Most GWAS Results",0,10,32,44,13,0,0,0,0,0,0,0,0,5782,1766,68,7616,506,239,745,116,0,116,1,0,0,1,"Perspective"
"10.1371/journal.pbio.1000580",2011-01-18,"Synthetic Associations Are Unlikely to Account for Many Common Disease Genome-Wide Association Signals",0,9,31,38,16,0,0,0,0,0,3,0,0,4981,1383,59,6423,297,148,445,81,0,81,0,0,0,0,"Perspective"
"10.1371/journal.pbio.1000581",2011-01-18,"SecM-Stalled Ribosomes Adopt an Altered Geometry at the Peptidyl Transferase Center",0,1,20,23,9,0,0,0,0,0,0,0,0,3090,794,51,3935,474,204,678,25,0,25,0,0,0,1,"Research Article"
"10.1371/journal.pbio.1000582",2011-01-18,"A High-Resolution Anatomical Atlas of the Transcriptome in the Mouse Embryo",0,13,68,84,42,0,0,0,0,7,0,0,0,26155,7409,112,33676,8955,4991,13946,220,0,220,0,0,0,0,"Research Article"
"10.1371/journal.pbio.1000584",2011-01-25,"Clusters of Temporal Discordances Reveal Distinct Embryonic Patterning Mechanisms in <italic>Drosophila</italic> and <italic>Anopheles</italic>",0,1,3,6,4,0,0,0,0,0,0,0,0,2573,575,65,3213,218,114,332,29,0,29,0,0,0,3,"Research Article"
"10.1371/journal.pbio.1000585",2011-02-01,"Speeding Up Microevolution: The Effects of Increasing Temperature on Selection and Genetic Variance in a Wild Bird Population",0,2,23,17,2,0,0,0,0,0,0,0,0,6732,1523,115,8370,158,93,251,54,2,56,1,1,0,2,"Research Article"
"10.1371/journal.pbio.1000586",2011-01-25,"Natural and Experimental Infection of <italic>Caenorhabditis</italic> Nematodes by Novel Viruses Related to Nodaviruses",0,2,20,30,18,0,0,0,0,6,1,0,0,9079,1899,69,11047,771,363,1134,76,0,76,0,0,0,16,"Research Article"
"10.1371/journal.pbio.1000587",2011-02-01,"A c-di-GMP Effector System Controls Cell Adhesion by Inside-Out Signaling and Surface Protein Cleavage",0,0,18,28,10,0,0,0,0,0,0,0,0,4809,1221,62,6092,622,432,1054,28,0,28,0,0,0,4,"Research Article"
"10.1371/journal.pbio.1000588",2011-02-01,"Structural Basis for c-di-GMP-Mediated Inside-Out Signaling Controlling Periplasmic Proteolysis",0,0,18,29,14,0,0,0,0,0,0,0,0,4259,1026,58,5343,669,503,1172,29,0,29,0,0,0,1,"Research Article"
"10.1371/journal.pbio.1000589",2011-02-08,"Structural Basis of Response Regulator Dephosphorylation by Rap Phosphatases",0,1,4,14,12,0,0,0,0,0,0,0,0,3644,626,61,4331,408,204,612,11,0,11,0,0,0,0,"Research Article"
"10.1371/journal.pbio.1000590",2011-02-08,"Noncanonical Compensation of Zygotic X Transcription in Early <italic>Drosophila melanogaster</italic> Development Revealed through Single-Embryo RNA-Seq",0,1,9,14,14,0,0,0,0,46,0,0,0,8156,1380,50,9586,570,251,821,61,0,61,0,0,0,3,"Research Article"
"10.1371/journal.pbio.1000591",2011-02-15,"Self-Organization and Regulation of Intrinsically Disordered Proteins with Folded N-Termini",0,8,8,6,3,0,0,0,0,1,0,0,0,3688,790,61,4539,165,87,252,24,0,24,0,0,0,0,"Essay"
"10.1371/journal.pbio.1000592",2011-02-15,"A Promiscuous DNA Packaging Machine from Bacteriophage T4",0,0,9,9,1,0,0,0,0,1,0,0,0,4016,737,69,4822,377,159,536,10,0,10,0,0,0,0,"Research Article"
"10.1371/journal.pbio.1000593",2011-02-15,"SNW1 Is a Critical Regulator of Spatial BMP Activity, Neural Plate Border Formation, and Neural Crest Specification in Vertebrate Embryos",0,0,9,8,3,0,0,0,0,2,0,0,0,3096,718,58,3872,567,296,863,16,0,16,0,0,0,0,"Research Article"
"10.1371/journal.pbio.1000594",2011-02-15,"Break-Induced Replication Is Highly Inaccurate",0,8,29,32,22,0,0,0,0,1,0,0,0,5188,1182,62,6432,448,243,691,47,0,47,0,0,0,0,"Research Article"
"10.1371/journal.pbio.1000595",2011-02-22,"Genome-Wide and Phase-Specific DNA-Binding Rhythms of BMAL1 Control Circadian Output Functions in Mouse Liver",0,3,25,41,23,0,0,0,0,3,0,0,0,6679,1501,77,8257,937,418,1355,63,0,63,0,0,0,0,"Research Article"
"10.1371/journal.pbio.1000596",2011-03-01,"The Formation of the Bicoid Morphogen Gradient Requires Protein Movement from Anteriorly Localized mRNA",0,1,25,30,14,0,0,0,0,0,0,0,0,6119,1180,72,7371,365,157,522,59,0,59,0,0,0,0,"Research Article"
"10.1371/journal.pbio.1000597",2011-03-01,"EphrinB/EphB Signaling Controls Embryonic Germ Layer Separation by Contact-Induced Cell Detachment",0,0,7,11,3,0,0,0,0,0,0,1,0,3434,704,52,4190,442,148,590,23,0,23,0,0,0,0,"Research Article"
"10.1371/journal.pbio.1000598",2011-03-08,"Host Defense against Viral Infection Involves Interferon Mediated Down-Regulation of Sterol Biosynthesis",0,3,21,22,13,0,0,0,0,33,0,0,0,8339,1873,91,10303,953,452,1405,34,0,34,1,0,0,2,"Research Article"
"10.1371/journal.pbio.1000599",2011-03-15,"Fatty Acid Desaturation Links Germ Cell Loss to Longevity Through NHR-80/HNF4 in <italic>C. elegans</italic>",0,2,14,15,5,0,0,0,0,0,0,0,0,3630,1019,75,4724,807,345,1152,45,0,45,0,0,0,2,"Research Article"
"10.1371/journal.pbio.1000600",2011-03-08,"Exceptional Diversity, Maintenance of Polymorphism, and Recent Directional Selection on the <italic>APL1</italic> Malaria Resistance Genes of <italic>Anopheles gambiae</italic>",0,1,6,9,9,0,0,0,0,0,0,0,0,3441,658,48,4147,222,112,334,2,0,2,0,0,0,0,"Research Article"
"10.1371/journal.pbio.1000601",2011-03-08,"A Brief (If Insular) History of the Human Genome Project",0,1,1,0,0,0,0,0,0,0,0,0,0,3706,669,109,4484,204,90,294,16,0,16,0,0,0,0,"Book Review/Science in the Media"
"10.1371/journal.pbio.1000602",2011-03-15,"Resolving Difficult Phylogenetic Questions: Why More Sequences Are Not Enough",36,25,68,73,34,0,0,0,0,46,0,1,0,13595,4018,114,17727,406,252,658,14,0,14,2,0,0,1,"Perspective"
"10.1371/journal.pbio.1000603",2011-03-29,"Molecular Architecture of the Human MediatorâRNA Polymerase IIâTFIIF Assembly",0,0,16,16,2,0,0,0,0,0,0,0,0,3631,1012,111,4754,718,299,1017,23,0,23,0,0,0,0,"Research Article"
"10.1371/journal.pbio.1000604",2011-03-22,"A High Precision Survey of the Molecular Dynamics of Mammalian Clathrin-Mediated Endocytosis",0,0,56,76,50,0,0,0,0,1,0,0,0,7526,2207,84,9817,1396,748,2144,106,0,106,0,0,0,6,"Research Article"
"10.1371/journal.pbio.1000605",2011-03-29,"Enzymatic Blockade of the Ubiquitin-Proteasome Pathway",0,1,15,22,12,0,0,0,0,0,0,0,0,5066,1350,91,6507,683,340,1023,40,0,40,0,0,0,2,"Research Article"
"10.1371/journal.pbio.1000606",2011-04-05,"Global Human Footprint on the Linkage between Biodiversity and Ecosystem Functioning in Reef Fishes",41,1,9,17,6,0,0,0,0,39,0,0,0,9246,2176,144,11566,401,168,569,199,0,199,1,0,0,2,"Research Article"
"10.1371/journal.pbio.1000607",2011-04-12,"Dynamic Analysis of Stochastic Transcription Cycles",0,7,29,29,14,0,0,0,0,0,1,0,0,7189,1426,100,8715,508,278,786,74,0,74,0,0,0,0,"Research Article"
"10.1371/journal.pbio.1000608",2011-04-05,"The âParahippocampal Place Areaâ Responds Preferentially\n                    to High Spatial Frequencies in Humans and Monkeys",0,0,10,10,4,0,0,0,0,12,0,0,0,3614,714,66,4394,214,95,309,54,0,54,0,0,0,0,"Research Article"
"10.1371/journal.pbio.1000609",2011-04-12,"Retinoic Acid Functions as a Key GABAergic Differentiation Signal in the Basal Ganglia",0,1,9,8,5,1,0,0,0,0,1,0,0,3320,900,62,4282,501,276,777,27,0,27,1,1,0,1,"Research Article"
"10.1371/journal.pbio.1000610",2011-04-12,"Different Origins of Gamma Rhythm and High-Gamma Activity in Macaque\n                    Visual Cortex",0,9,26,51,18,0,0,0,0,0,0,0,0,5067,1430,55,6552,362,178,540,137,0,137,0,0,0,0,"Research Article"
"10.1371/journal.pbio.1000611",2011-04-19,"A Cytoplasmic Complex Mediates Specific mRNA Recognition and Localization in Yeast",0,1,13,23,10,0,0,0,0,0,0,0,0,4275,913,90,5278,450,241,691,35,0,35,0,0,0,3,"Research Article"
"10.1371/journal.pbio.1000612",2011-04-19,"Mechanism of Neuroprotective Mitochondrial Remodeling by\n                    PKA/AKAP1",0,1,12,15,9,0,0,0,0,0,0,0,0,4042,1149,66,5257,850,470,1320,20,0,20,0,0,0,0,"Research Article"
"10.1371/journal.pbio.1000613",2011-04-26,"Force-Velocity Measurements of a Few Growing Actin Filaments",0,0,4,4,3,0,0,0,0,0,0,0,0,1979,437,65,2481,173,78,251,27,0,27,0,0,0,0,"Research Article"
"10.1371/journal.pbio.1000614",2011-04-26,"Molecular Determinants and Genetic Modifiers of Aggregation and\n                    Toxicity for the ALS Disease Protein FUS/TLS",0,0,32,43,23,0,0,0,0,3,0,0,0,5803,1427,70,7300,1257,605,1862,44,0,44,0,0,0,0,"Research Article"
"10.1371/journal.pbio.1000615",2011-05-03,"A Quantitative Test of Hamilton's Rule for the Evolution of Altruism",0,15,6,8,1,1,1,0,0,171,3,4,0,16721,2557,94,19372,858,221,1079,179,0,179,0,0,0,0,"Research Article"
"10.1371/journal.pbio.1000616",2011-05-10,"Structural Insight into the Rotational Switching Mechanism of the\n                    Bacterial Flagellar Motor",0,0,8,15,5,0,0,0,0,0,0,0,0,2996,669,65,3730,496,280,776,23,0,23,1,1,0,0,"Research Article"
"10.1371/journal.pbio.1000617",2011-05-10,"The Bacterial Fimbrial Tip Acts as a Mechanical Force Sensor",0,4,4,8,3,1,0,0,0,0,1,0,0,2678,642,48,3368,383,214,597,26,0,26,0,0,0,2,"Research Article"
"10.1371/journal.pbio.1000618",2011-05-17,"Chemotaxis: A Feedback-Based Computational Model Robustly Predicts\n                    Multiple Aspects of Real Cell Behaviour",0,2,8,12,6,0,0,0,0,0,0,0,0,3365,871,52,4288,321,175,496,46,0,46,0,0,0,0,"Research Article"
"10.1371/journal.pbio.1000619",2011-05-31,"Tsetse Immune System Maturation Requires the Presence of Obligate\n               Symbionts in Larvae",0,0,11,15,11,0,0,0,0,2,0,0,0,2459,696,46,3201,242,133,375,5,0,5,0,0,0,3,"Research Article"
"10.1371/journal.pbio.1000620",2011-05-24,"Extinction Risk and Diversification Are Linked in a Plant\n                    Biodiversity Hotspot",53,3,8,7,3,1,0,0,0,7,0,0,0,5697,1393,59,7149,281,96,377,134,0,134,0,0,0,0,"Research Article"
"10.1371/journal.pbio.1000621",2011-05-24,"Hydrogen Peroxide Promotes Injury-Induced Peripheral Sensory Axon Regeneration in the Zebrafish Skin",0,0,10,11,5,1,0,0,0,0,0,0,0,4418,939,54,5411,606,264,870,23,0,23,0,0,0,0,"Research Article"
"10.1371/journal.pbio.1000622",2011-06-14,"Clusters of Nucleotide Substitutions and Insertion/Deletion Mutations Are Associated with Repeat Sequences",0,8,17,15,10,0,0,0,0,11,0,0,0,4690,989,52,5731,259,131,390,64,0,64,1,1,0,0,"Research Article"
"10.1371/journal.pbio.1000623",2011-06-07,"Association of Lipidome Remodeling in the Adipocyte Membrane with\n                    Acquired Obesity in Humans",0,1,21,24,5,0,0,0,0,11,0,0,0,5356,1317,84,6757,688,365,1053,43,0,43,0,0,0,0,"Research Article"
"10.1371/journal.pbio.1000624",2011-06-07,"Zyxin Links Fat Signaling to the Hippo Pathway",0,1,14,24,9,0,0,0,0,0,0,0,0,3380,944,45,4369,560,255,815,31,0,31,0,0,0,2,"Research Article"
"10.1371/journal.pbio.1000625",2011-07-12,"The Reality of Pervasive Transcription",0,10,50,64,31,0,0,0,0,10,0,0,0,8810,2338,93,11241,1072,456,1528,77,0,77,1,0,0,0,"Perspective"
"10.1371/journal.pbio.1001000",2010-11-16,"You Aren't Always What You Eat",0,1,0,0,0,0,0,0,0,3,0,0,0,6195,784,171,7150,139,71,210,3,0,3,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.1001001",2010-11-23,"Protein's âPart-Time Jobâ Reveals New Facet of Signaling Pathway",0,0,1,1,1,0,0,0,0,5,0,0,0,2044,312,85,2441,54,23,77,5,0,5,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.1001002",2010-11-30,"There Goes the (Gene Expression) Neighbourhood Theory",0,4,0,0,0,0,0,0,0,0,0,0,0,3217,365,82,3664,55,18,73,1,0,1,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.1001003",2010-12-07,"Melanopsin Ganglion Cells: A Different Way of Seeing Things",0,0,1,2,0,0,0,0,0,1,0,0,0,1951,421,50,2422,231,118,349,5,0,5,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.1001004",2010-12-14,"Cancer Courts Immune Response to Aid Growth",0,1,0,0,0,0,0,0,0,1,0,0,0,3671,540,82,4293,68,28,96,9,0,9,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.1001005",2010-12-14,"Neuro Nonsense",0,0,0,0,0,1,0,0,0,183,2,1,0,9899,728,134,10761,226,35,261,18,0,18,1,0,0,0,"Book Review"
"10.1371/journal.pbio.1001006",2010-12-14,"Protein Keeps Adjacent Tissues Growing in Synchrony",0,0,0,0,0,0,0,0,0,1,0,0,0,2037,219,51,2307,35,14,49,0,0,0,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.1001007",2010-12-21,"Stress Brings Memories to the Fore",0,0,0,0,0,0,0,0,0,6,0,0,0,3085,400,94,3579,62,26,88,5,0,5,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.1001008",2011-01-18,"The Importance of Synthetic Associations Will Only Be Resolved Empirically",0,7,13,14,5,0,0,0,0,0,0,0,0,4241,1076,56,5373,251,122,373,65,0,65,1,0,0,0,"Perspective"
"10.1371/journal.pbio.1001009",2011-01-18,"Common Disease: Are Causative Alleles Common or Rare?",0,6,2,2,0,0,0,0,0,1,0,0,0,5616,1188,82,6886,206,89,295,58,0,58,0,0,0,0,"Editorial"
"10.1371/journal.pbio.1001010",2011-01-25,"Are We Really Getting Conservation So Badly Wrong?",0,0,0,0,0,0,0,0,0,19,1,0,0,2762,406,91,3259,206,39,245,14,0,14,0,0,0,0,"Book Review/Science in the Media"
"10.1371/journal.pbio.1001011",2011-01-25,"Nematodes Go Viral",0,0,0,0,0,0,0,0,0,7,0,0,0,2481,334,74,2889,119,25,144,8,0,8,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.1001012",2011-02-01,"Biofilm Adherence and Detachment Pathway Elucidated",0,1,0,0,0,0,0,0,0,0,0,0,0,3138,674,70,3882,226,114,340,11,0,11,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.1001013",2011-02-08,"Development of Axon-Target Specificity of Ponto-Cerebellar Afferents",0,3,2,7,4,0,0,0,0,13,0,1,0,5551,930,57,6538,455,193,648,25,0,25,0,0,0,1,"Research Article"
"10.1371/journal.pbio.1001014",2011-02-01,"Using BLAST to Teach âE-value-tionaryâ Concepts",0,15,4,4,2,0,0,0,0,4,1,0,0,11504,1999,119,13622,401,128,529,86,0,86,1,0,0,0,"Education"
"10.1371/journal.pbio.1001015",2011-02-01,"Climate Change Could Change Rates of Evolution",0,1,3,3,1,0,0,0,0,17,2,0,0,7828,1157,118,9103,180,59,239,8,0,8,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.1001016",2011-02-08,"Paul S. Martin (1928â2010): Luminary, Natural Historian, and Innovator",0,0,0,0,0,0,0,0,0,6,0,0,0,2719,203,46,2968,112,11,123,4,0,4,0,0,0,0,"Obituary"
"10.1371/journal.pbio.1001017",2011-02-08,"Doubling the Dose",0,0,0,0,0,0,0,0,0,0,0,0,0,2447,277,96,2820,88,20,108,2,0,2,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.1001018",2011-02-15,"SNW1 Orchestrates BMP Signaling in Early Embryonic Patterning",0,0,0,0,0,0,0,0,0,0,0,0,0,2019,267,52,2338,86,25,111,1,0,1,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.1001019",2011-02-22,"Nodal Dependent Differential Localisation of Dishevelled-2 Demarcates Regions of Differing Cell Behaviour in the Visceral Endoderm",0,2,6,12,5,1,0,0,0,8,0,0,0,3418,634,65,4117,383,189,572,14,0,14,0,0,0,3,"Research Article"
"10.1371/journal.pbio.1001020",2011-02-22,"Npn-1 Contributes to Axon-Axon Interactions That Differentially Control Sensory and Motor Innervation of the Limb",0,2,5,12,6,1,0,0,0,1,0,0,0,3109,760,61,3930,468,188,656,18,0,18,0,0,0,0,"Research Article"
"10.1371/journal.pbio.1001021",2011-03-01,"A Role for Myosin VI in the Localization of Axonal Proteins",0,2,10,12,6,0,0,0,0,1,0,0,0,2882,735,50,3667,455,215,670,41,0,41,0,0,0,1,"Research Article"
"10.1371/journal.pbio.1001022",2011-02-22,"Physics Incarnate",0,0,0,0,0,0,0,0,0,1,0,0,0,1760,196,78,2034,58,22,80,1,0,1,0,0,0,0,"Book Review/Science in the Media"
"10.1371/journal.pbio.1001023",2011-02-22,"Npn-1 Primes Limbs for Motion",0,0,0,0,0,0,0,0,0,0,0,0,0,1653,148,53,1854,59,14,73,0,0,0,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.1001024",2011-03-01,"Which Primates Recognize Themselves in Mirrors?",0,3,2,3,1,0,0,0,0,35,4,0,0,7540,1252,120,8912,271,105,376,70,0,70,1,0,0,0,"Perspective"
"10.1371/journal.pbio.1001025",2011-03-08,"Local Ca<sup>2+</sup> Entry Via Orai1 Regulates Plasma Membrane Recruitment of TRPC1 and Controls Cytosolic Ca<sup>2+</sup> Signals Required for Specific Cell Functions",0,0,15,31,15,0,0,0,0,0,0,0,0,3056,1056,57,4169,941,535,1476,23,0,23,0,0,0,0,"Research Article"
"10.1371/journal.pbio.1001026",2011-03-08,"Tailoring Science Outreach through E-Matching Using a Community-Based Participatory Approach",0,3,1,1,0,0,0,0,0,0,2,0,0,2782,347,49,3178,93,32,125,11,0,11,0,0,0,0,"Community Page"
"10.1371/journal.pbio.1001027",2011-03-15,"A Rigidifying Salt-Bridge Favors the Activity of Thermophilic Enzyme at High Temperatures at the Expense of Low-Temperature Activity",0,0,5,8,2,0,0,0,0,1,0,0,0,3173,669,69,3911,306,119,425,16,0,16,0,0,0,0,"Research Article"
"10.1371/journal.pbio.1001028",2011-03-15,"Cryptic Patterning of Avian Skin Confers a Developmental Facility for Loss of Neck Feathering",0,0,11,10,2,0,0,0,0,1,0,0,0,4928,858,52,5838,467,199,666,14,0,14,0,0,0,0,"Research Article"
"10.1371/journal.pbio.1001029",2011-03-15,"How Bird Necks Get Naked",0,0,0,0,0,0,0,0,0,1,0,0,0,3015,436,116,3567,107,25,132,0,0,0,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.1001030",2011-03-15,"One Secret of Longevity: The Fatty Acid Pathway",0,0,0,0,0,0,0,0,0,1,0,0,0,4506,775,113,5394,185,45,230,10,0,10,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.1001031",2011-04-12,"Direct Observation of the Myosin Va Recovery Stroke That Contributes\n                    to Unidirectional Stepping along Actin",0,2,4,4,3,0,0,0,0,0,0,0,0,2455,479,50,2984,162,79,241,19,0,19,0,0,0,0,"Research Article"
"10.1371/journal.pbio.1001032",2011-03-22,"Membrane Potential-Dependent Modulation of Recurrent Inhibition in Rat Neocortex",0,2,2,7,5,0,0,0,0,0,0,0,0,3327,971,67,4365,294,136,430,51,0,51,0,0,0,0,"Research Article"
"10.1371/journal.pbio.1001033",2011-03-22,"A Novel Mechanism of Programmed Cell Death in Bacteria by ToxinâAntitoxin Systems Corrupts Peptidoglycan Synthesis",0,3,18,27,15,0,0,0,0,12,1,0,0,9480,2352,69,11901,1004,637,1641,71,0,71,0,0,0,1,"Research Article"
"10.1371/journal.pbio.1001034",2011-03-29,"A Structural and Mutagenic Blueprint for Molecular Recognition of Strychnine and <italic>d</italic>-Tubocurarine by Different Cys-Loop Receptors",0,3,18,18,10,0,0,0,0,0,0,1,0,3000,555,52,3607,527,171,698,18,0,18,0,0,0,0,"Research Article"
"10.1371/journal.pbio.1001035",2011-03-22,"Finding Balance in Cortical Networks",0,0,0,0,0,0,0,0,0,2,0,0,0,2745,415,66,3226,59,25,84,3,0,3,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.1001036",2011-03-22,"PezT: A Bacterial Suicide Gene",0,1,0,0,0,0,0,0,0,2,0,0,0,4473,574,106,5153,197,69,266,2,0,2,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.1001037",2011-03-22,"Regarding the Amazing Choreography of Clathrin Coats",0,3,5,7,4,0,0,0,0,1,0,0,0,3086,758,66,3910,182,71,253,30,0,30,0,0,0,0,"Primer"
"10.1371/journal.pbio.1001038",2011-03-29,"Ubiquitylation in ERAD: Reversing to Go Forward?",0,2,5,8,3,0,0,0,0,0,0,0,0,2856,906,65,3827,548,342,890,18,0,18,0,0,0,0,"Primer"
"10.1371/journal.pbio.1001039",2011-03-29,"A Simple Mechanism for Complex Social Behavior",0,4,2,3,2,0,0,0,0,0,0,0,0,5614,1135,142,6891,314,172,486,50,0,50,0,0,0,0,"Research Article"
